Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
PDAC200Tkf1_fwd	31.252679700835657	31.317031694340244	35.41133544144616	35.876600653971664	36.074190051351714	39.60301572625685	39.690533305184054	39.761653497627286	40.093952942553415	40.2237707065322	40.2414966289415	40.234712368888836	40.21852972872399	40.21079277039596	40.20136818198286	40.19226607950974	40.19406237168721	40.2033944728513	40.19875929347425	40.19858272231283	40.199721292284565	40.18916388355108	40.18017606645576	40.178115644140455	40.16685353033585	40.1284477041977	40.103620343166234	40.108587511203766	40.09305693204947	40.09082318617802	40.07628761262382	40.06153935251571	40.04983475565176	40.05158898059983	40.04466929414361	40.045455138800186	40.04092931652833	40.037157380960764	40.03033479411124	40.0298866877665	40.03212021657214	40.03017540762086	40.028704025838664	40.0267513845149	40.01577824100989	40.01247850850731	40.00959078567186	39.97997778894662	39.97475667535071	39.988573841900724	39.981736195754046	39.95563345378495	39.96534322873965	39.95559488030785	39.94542161552626	39.93089228102925	39.900927527878146	39.89269227902251	39.893283167016634	39.88572090658058	39.88417990177991	39.87414993710414	39.86427043533751	39.85633437101797	39.845424208441194	39.81411310748135	39.72560924527053	39.38007528696429	39.414686572220845	39.36606778006575	39.35604346804449	39.34721671269875	39.32857736091696	39.314540137080606	39.20706048780644
PDAC200Tkf1_rev	30.844272714784324	31.04298613741366	34.70653689741458	35.420671333589176	35.60258667589947	39.07032346767716	39.054318384328255	39.123630848474285	39.429192797094565	39.538505434109226	39.56356874566857	39.60524057596444	39.55266887253621	39.549079232508234	39.55666629552983	39.48130006769551	39.47320933521482	39.478540146586795	39.515462613220585	39.52194509871475	39.47729713514586	39.51269233010282	39.49205416505187	39.47895450058257	39.467381286411324	39.392960465536255	39.513289927382914	39.52798112062171	39.49550732983878	39.48055529197722	39.4796784638266	39.51634814798612	39.489275680783045	39.49362537417436	39.48955994101894	39.48436660317914	39.48151726551434	39.490475677249854	39.495198352420346	39.47448927079042	39.43887254592796	39.44506287026085	39.39323001501551	39.34719055276986	39.28531212785863	39.32328167607465	39.315621849029306	39.30006356179246	39.3019423800932	39.3044163817795	39.272379676778044	39.229844768334125	39.23558601689359	39.22914543046422	39.19475641817593	39.19777076693103	39.1998430650867	39.20938535537843	39.1900271304364	39.18067937869986	39.135954250490244	39.10846720334785	39.08515902399457	39.13933428010402	39.10018640035752	39.07156895036574	39.026027185572026	38.655967869721856	38.60575855318756	38.597523189829424	38.57862146646421	38.57852838589552	38.57159733141363	38.56635155759613	38.55857318490286
PDAC201T_F8-9kf1_fwd	30.044239295438352	30.1038229881022	33.87166015202882	34.490858846213236	34.676599363411725	38.02965552276519	38.133274675717075	38.2175583562743	38.56597212888354	38.67959119567154	38.70806025769671	38.670445991785364	38.6729000145208	38.654761028847545	38.64031086974813	38.65286923535354	38.619856160322314	38.63556048035291	38.61049866372529	38.58198733375087	38.579191593804254	38.59497268704282	38.55453574008241	38.5628498993054	38.51549397295574	38.5170041438473	38.52417770375008	38.51854421400217	38.51067076118482	38.48857707182339	38.490352424959305	38.46261442573144	38.465005135883416	38.47677641231632	38.43271063584297	38.440102722433146	38.43721257943406	38.43764997031714	38.423825253775455	38.41357760885863	38.40323848112231	38.40896466310989	38.41339834344763	38.402681218880105	38.403632841986585	38.388850438694895	38.38311157960405	38.351576017304176	38.36247632592915	38.30483216458178	38.33565204987282	38.33029438947486	38.3166903447267	38.300608582151504	38.30163262814644	38.252633730254516	38.26315490455539	38.26883493898033	38.253788267082754	38.229804760906525	38.240085343765614	38.16555505730262	38.132678477761075	38.0966681187065	38.12396804235069	38.10324102192595	38.021075058196686	37.72181913396857	39.19070826660915	39.2146152477847	39.196887302007966	39.18889195430649	39.17836817242124	39.16751090151841	39.13468987753477
PDAC201T_F8-9kf1_rev	29.796348533607905	29.916765791526217	33.56237585899333	34.21808963402071	34.397277606559605	37.68848997880329	37.66271298212116	37.61686204491822	38.04461903196509	38.13753903332942	38.20718442369885	38.261319402473745	38.15892836275486	38.19504440953859	38.230796781219226	38.11552904602251	38.14370020735318	38.07212075554049	38.09905179231392	38.05359937298108	38.009119374575704	37.96998409780085	37.98959394457725	38.08363596245272	37.98984773095364	38.00151177901927	37.930940087236756	38.05282598267423	37.93540927267084	38.03917645278555	38.07169331122508	38.03984797515081	38.019512287028796	38.059994817461025	38.02766926665843	37.943496388085606	37.93656297525385	37.899740523631	37.81009129519678	37.79353115342424	37.83945734497526	37.83509036335942	37.80967123463857	37.81393603398577	37.82391900926058	37.8074701629892	37.72580350504683	37.77882348839295	37.760585398455575	37.739355672604006	37.773167468138496	37.76834091234239	37.755388751768805	37.736611189688425	37.70991234290723	37.643035931967304	37.56735100162049	37.63549123369423	37.63158040435905	37.58442657179731	37.55644433466273	37.52312718901404	37.572350850846995	39.11297290280769	39.12527456045502	39.0975422125769	39.00888465734937	38.290752011914236	38.027896347405566	37.91100031104137	37.855975226429074	37.80719324662202	37.777883625361355	37.78111144861788	37.722047073026616
PDAC201Tkf1_fwd	30.973143752270506	31.006974758624917	34.964383116823846	35.51896737224629	35.69580930915384	39.13172398355409	39.22866857365982	39.3271114889445	39.6661670338377	39.765286731586144	39.80586566275822	39.76987824916044	39.76130313917622	39.734884566787485	39.73604961147299	39.759851101068804	39.71772161334825	39.73927017629385	39.69572046151228	39.69224379400581	39.660355713127394	39.660341636909095	39.643019409475635	39.63354981088608	39.615558050316736	39.59819390351291	39.61174082281485	39.59977811927149	39.60657743058384	39.568727641273746	39.56008967863632	39.51806211903028	39.52165517558936	39.524095498496294	39.518002412027144	39.53310485906077	39.51698619355325	39.50791954745728	39.48253080960569	39.45653204194617	39.44517845042272	39.438488514609226	39.45057484059187	39.462747149795575	39.46393607090713	39.46526589721293	39.44928179194303	39.4348104581743	39.42825917864506	39.40676928246857	39.41470482938292	39.4168186441621	39.39855311729019	39.37345816449054	39.338336187383135	39.31987407382689	39.30642392553147	39.31625604502904	39.317745161050496	39.29401609982729	39.28490015205632	39.27164906846639	39.25290157980641	39.24915062984932	39.229577258438994	39.20674607647977	39.12706943356284	38.79215598319204	39.18999382432387	39.13942870036793	39.156451610260575	39.15935517952239	39.13321647145148	39.13208596610604	39.10984062251661
PDAC201Tkf1_rev	30.566646337368752	30.66260109625226	34.162703959763924	34.94468850347275	35.276223040439916	38.600147804818285	38.50424017033763	38.48438866674632	38.898787411491625	38.916746900859536	39.01038032840496	39.125962171000644	39.05294396863994	38.99946427391675	39.07576403804429	38.94311501460721	38.956950224817426	38.903558419708084	38.9032326299353	38.84469306277946	38.8609519850538	38.818437807714545	38.82485872070832	38.962156962145094	38.82271056608168	38.84840932019454	38.80227232708871	38.959947931268886	38.80897649191582	38.881418504723314	39.00330875617571	39.00725033114945	38.97731480128536	38.99695762079141	38.945523337879614	38.8662230384786	38.83623545828961	38.77353160866116	38.68362862035846	38.675155529011064	38.720724537571215	38.70110030234418	38.670751958212215	38.66040803172667	38.69146092517174	38.66477875260479	38.63424720983956	38.641950629439286	38.60772699193718	38.58279027609092	38.62872113774619	38.60684516039596	38.65222904551729	38.61056980784448	38.56975471015164	38.527738079185184	38.49569198735473	38.524059799924814	38.51296636431813	38.48338271113679	38.45966801363404	38.39863801066395	38.39376183986358	38.822998450494	38.81331491570596	38.75670898305307	38.71119377093193	38.22383668825967	38.109749007659055	38.096787064219406	38.094158197902686	38.09343530499667	38.117260621225384	38.1229775499291	38.04377458560088
PDAC202T_F8-9kf1_fwd	31.25804582607397	31.320349571456127	35.4387255851723	35.88784768727967	36.08286598861945	39.61053648587634	39.694237934420585	39.75815288216996	40.118501881793826	40.24811255824864	40.269867938155905	40.27031312256477	40.252143715742186	40.24106091345654	40.22826649159358	40.216386936362106	40.21933893375161	40.22521739102182	40.221067470033226	40.22313529345446	40.22582738875074	40.21697230631538	40.2099855341601	40.20444616908668	40.197940255875444	40.15947513596449	40.13286825753722	40.14044263065799	40.12560016123937	40.126103503588084	40.11279906800006	40.097886614110806	40.08458791850567	40.09108150699893	40.08464347720799	40.088911468561626	40.08870463423475	40.081271464693096	40.07702896752762	40.07755921198483	40.08078442819488	40.07799606486279	40.07514906558591	40.07245882814856	40.06204792697789	40.061037073883824	40.061164981624316	40.03523176688831	40.032134034794595	40.04449741397176	40.03568119507698	40.010964946627084	40.02378663360541	40.02214733026519	40.01480847827082	40.00154409981301	39.97482025757987	39.96915417582777	39.96854457234848	39.967924959258596	39.96658254746177	39.954461219755366	39.94272375288224	39.933526117194816	39.928292358926065	39.896827043772255	39.80051213405373	39.43675708915316	39.45892644886684	39.41183402736536	39.40106562975008	39.390680526292286	39.379663680348415	39.3685603268953	39.26455342777696
PDAC202T_F8-9kf1_rev	30.788340058679953	30.994434036062472	34.78132062277298	35.27866964958054	35.50395511896548	38.967074765009976	38.434814837357585	38.71756489998297	39.20265375654263	39.44539882429988	39.45650413165051	39.46639806434781	39.483005762617914	39.50879539744346	39.48982267460026	39.46112200203672	39.4493666253785	39.44745161546403	39.492942842658294	39.508628894619	39.460532235039956	39.49762203339002	39.48301174086425	39.43634091469551	39.46185082824162	39.38411538795191	39.49758930465739	39.47645405950543	39.476043618238286	39.44737305350953	39.438091501175556	39.46075349513515	39.42955231274199	39.43454865377365	39.42821266571629	39.41964003375976	39.42437292040691	39.43794245656322	39.43854229560544	39.412896701859985	39.371586431938724	39.37002701345457	39.32895522218652	39.28535620436268	39.21480564619619	39.262604148121376	39.27094280072264	39.24861368421924	39.24071226216837	39.25101321604798	39.212054124783066	39.17194559961257	39.170865134470056	39.16014717502897	39.13683668218512	39.14145803905455	39.14546636669501	39.153247228163536	39.139298222741324	39.123545210287986	39.08628698375543	39.06253292511035	39.044409275778115	39.07722976463287	39.055850649129916	39.02240727632112	38.96414942460425	38.59173129800551	38.553713820489676	38.53796298620115	38.52141475800894	38.51213730464914	38.506716705928675	38.50022858688792	38.5023045524314
PDAC202Tkf1_fwd	31.09486167345109	31.166474284087144	35.22805656820387	35.69684436631122	35.896786091980836	39.3921345785723	39.4761801018628	39.54609874667695	39.88264202970427	40.01224944000254	40.03375171692311	40.03242279855432	40.01425419950262	40.00528968117233	39.993308034089814	39.98323724415619	39.984529195694286	39.99092813964765	39.98629633191156	39.98943161218321	39.992608150078404	39.98110488514089	39.97233639209447	39.968917713206686	39.96085719066589	39.92169327805733	39.89579691982754	39.903348508953094	39.888382759846	39.88512025137775	39.873526384698934	39.856848402957105	39.84432221713023	39.85086095222657	39.845340991628426	39.84451361124585	39.84032048550651	39.83556062442134	39.8288741664039	39.82896455154268	39.831038892516034	39.82858640115884	39.828087087700204	39.82820376939341	39.81829285718286	39.818038525937716	39.81547351487528	39.784768862990006	39.78047023390907	39.79445948594551	39.788967074927676	39.765501615956445	39.775904222091256	39.76746338388121	39.75704595713868	39.74351189387223	39.71713203702585	39.71204182432651	39.71270534803848	39.710190506457415	39.710192878053284	39.70129026794519	39.69279365855471	39.68591862340392	39.68143999272075	39.65242238280634	39.56594799022131	39.223320700504104	39.44408451537646	39.39979554703654	39.39073242590496	39.37818164691022	39.36130814204653	39.34745461533537	39.237813514060946
PDAC202Tkf1_rev	30.50606499959119	30.693319407785182	34.042205723734064	34.92010130108082	35.13787204461715	38.25208102679581	38.25049874536082	38.42131427005584	38.756048540377996	38.92485832570437	39.00418515270359	39.06861420253052	38.98795813741592	38.986811567428795	39.01593024920151	38.9162539348556	38.91192551505424	38.90815785855771	38.939077662515096	38.94809102987166	38.89472044654281	38.93934231985573	38.92213081515503	38.93348534635966	38.889916903948716	38.81217970224146	38.92362455772988	38.96599997406958	38.91702391556941	38.900211299887545	38.907050689601064	38.94327732758777	38.91268283999204	38.92153308501951	38.920055793922046	38.912428486742876	38.91137528275783	38.9227386430939	38.92244003072909	38.9006354488864	38.855557571232836	38.85593166187644	38.800403501181464	38.74934130288397	38.67979525096856	38.73068831434819	38.72953070256139	38.71425694450361	38.71475179743986	38.718964177401936	38.67991073357135	38.63400475954528	38.645614428227404	38.63994175643323	38.60408784399854	38.59916324262977	38.60613319574179	38.62272788726441	38.60442166459117	38.59212604202118	38.54641745893547	38.51460121160451	38.49303938848675	38.73876308688951	38.70571868256617	38.67631611897726	38.630633481821825	38.19085758498949	38.0964525937814	38.09237342359134	38.061228839174866	38.06250914149933	38.059152176467315	38.05852365528217	38.056849626357334
