Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
PDAC200T_F8-9kf_R1	31.628747004157347	31.703404494869982	35.869352240474285	36.308734795527776	36.50005918425411	40.02206498741188	40.093128124453344	40.193984587416914	40.21903838372031	40.25021818460763	40.27459021337096	40.268515722060485	40.241438280466475	40.231816256878005	40.2163394973113	40.19418463360515	40.19126618668245	40.193097075245824	40.19413365608274	40.19921204011152	40.19224346150365	40.16361099442291	40.15651149774477	40.16204327326022	40.16679442705283	40.123290550366484	40.08356009807491	40.09208355605559	40.079609924544336	40.085519956522994	40.06178563383609	40.04604060911645	40.04201116066808	40.03521709078261	40.027084438827174	40.02213828789393	40.025436955700286	40.02643429683286	40.031598287382536	40.01789583782329	40.01583969030344	39.98557128309531	39.962145828995574	39.99494627675356	39.99287840765052	39.994919067095104	40.000751252825374	39.94641660081393	39.923759381223796	39.96215712847188	39.963604711524454	39.94678510011442	39.95327651937166	39.95317837952359	39.9471277047817	39.931264344023596	39.87702336726829	39.83329962160554	39.882036259792166	39.86431283639178	39.86125342200825	39.845060460721534	39.84685131407146	39.84978823628731	39.81155257807861	39.798989606024115	39.73062111808805	39.62679839648093	39.74256326834105	39.72164595704819	39.69538344147793	39.68290812153918	39.690892954914524	39.693732613965814	39.57240270132164
PDAC200T_F8-9kf_R2	31.382355348236143	31.557344736712867	35.3230181615541	35.86297388091959	36.21399037515154	39.719943502618484	39.763424845291745	39.67438066977808	39.77373378287715	39.84488746184296	39.88331157453575	39.87415253724789	39.86009683294024	39.84825829368979	39.85041271093675	39.822871795995745	39.78079381256263	39.829227491658315	39.83623438458238	39.83519611531798	39.78716804845787	39.81625426419264	39.796085250977036	39.75761365126098	39.77396586048312	39.70412308311731	39.80153521893344	39.81836668180569	39.79447851739831	39.77637086309897	39.75993126151916	39.782252711326386	39.76151430840833	39.767155133611034	39.75472079050876	39.764225046279556	39.76350426632346	39.76680218732535	39.7922531212571	39.755688145818446	39.683407506440176	39.68293658128338	39.64074837925166	39.60251764021152	39.520639816610796	39.588363146660626	39.5846147726853	39.559123738600576	39.55054951415093	39.562976697671225	39.53252887880703	39.4697582261121	39.47141217072112	39.48845566112286	39.46556586064548	39.397151752697326	39.45989592630339	39.44488163352113	39.44396517455946	39.40869358328554	39.4099859933575	39.359123852244736	39.33290895357677	39.39144326051584	39.38395805556469	39.32716567004799	39.36624692196827	39.34956270945531	39.34551056464506	39.35267371828668	39.231637949193754	39.27514387147495	39.239011409467615	39.28166931904015	39.28802363473793
PDAC200Tkf_R1	31.60775424639587	31.67121905660426	35.80882970657699	36.2793161387917	36.48170467873568	40.04660855133779	40.134039708662606	40.20949677220381	40.23182356798217	40.28290178242223	40.28194824232486	40.27021739188187	40.25296020364509	40.2446976572738	40.23532957404382	40.22520504915045	40.22688958085492	40.23559305127093	40.2316615877145	40.23191129667952	40.23205633046071	40.21944008978508	40.21052468517777	40.20920852423554	40.19965253758714	40.16068941121295	40.13473348350484	40.139763787813635	40.12403902534436	40.12220937494431	40.10677629341086	40.09147326433376	40.08033330888203	40.081986470784045	40.07435404985302	40.07419493241342	40.06947621540001	40.06684352959674	40.0598657258427	40.05856817328291	40.059827611411414	40.05483970364538	40.050513994698456	40.05159840000421	40.041201336305065	40.03733059866939	40.03415409683979	40.00218259100424	39.99445750421051	40.01016449531065	40.00379057844982	39.97782829429295	39.98747176702616	39.977640839707746	39.96769601792868	39.9527383720749	39.920182072953665	39.90842806514297	39.914825394114686	39.90772025516483	39.906814861527614	39.89754263451535	39.89096548112306	39.886275610741606	39.88088467501085	39.87234064956137	39.86324094433198	39.83775412011604	39.84728781067128	39.79961127889723	39.7875425176974	39.77778029825258	39.76114913530401	39.74794613618107	39.637775838791335
PDAC200Tkf_R2	31.25566857243271	31.45066943898408	35.16957303357647	35.88790629459105	36.07274170751221	39.583431477185194	39.563483837097465	39.639989799598034	39.58424084477592	39.60834692458936	39.61567261047596	39.64961083067055	39.59888207534461	39.59509670093395	39.60273067458528	39.52945864030442	39.522212240198506	39.53000250485325	39.56692083201984	39.573132004383474	39.52865835855361	39.564573604140534	39.54443455488306	39.530345085901644	39.52111067005498	39.447657950079	39.56682480597335	39.58115264178317	39.55045086084815	39.53497966488341	39.532905958390714	39.56946299908146	39.542920482754816	39.5478107025784	39.54387732238284	39.53871615286565	39.53542185051338	39.54365186254199	39.54988334157589	39.528381646812	39.489724466991454	39.496251460239435	39.444769004771906	39.399246362937674	39.334899292198514	39.37542891927258	39.366032438243856	39.35166305503519	39.35328142629782	39.35774792330634	39.32593581391482	39.281665186265116	39.28647542886226	39.28178199207635	39.24875316862602	39.24796158453506	39.25442842200177	39.263245289522715	39.246089622506645	39.23578905794846	39.19570052474789	39.16698107028938	39.14344335889212	39.16921623543277	39.13929274342109	39.12881414977518	39.166054520837974	39.140587105625876	39.09917478131845	39.09006740953254	39.066847945145106	39.06795239024733	39.05777656493069	39.054417145370536	39.047441610043826
PDAC201T_F8-9kf_R1	31.57888699586173	31.656729555208972	35.62022306857632	36.27287020221951	36.47166267758638	39.99054750175786	40.09931344217349	40.187524845348136	40.21667089148869	40.25757553582968	40.273978181157446	40.22488181174381	40.230063222648496	40.208320161978385	40.19516006936496	40.19678875019863	40.16430971974122	40.17382287244383	40.15710912329507	40.14478507786781	40.1308510835572	40.15343249309824	40.1131126069746	40.114200435313734	40.07828249961172	40.06152588701249	40.063627035693614	40.05355040450083	40.044610791111786	40.02641698627152	40.03011457772343	40.004345088674434	40.00314611356979	40.019059788404526	39.977770444233705	39.98920023445917	39.98695512190946	39.999201214050416	39.990454363142426	39.98006604908845	39.96856975609654	39.97060443096323	39.96712646945745	39.963291428339154	39.964802983817286	39.95838249927443	39.9490722712083	39.9198816534487	39.92517678784777	39.872830656669365	39.905496601301856	39.90072008425382	39.88909802373147	39.87841397937369	39.890057840759404	39.839360294921384	39.84945050460675	39.85312622281528	39.84464632391338	39.82812238414068	39.83835875804738	39.76387671637828	39.738834747906814	39.70820243586866	39.73757268637288	39.743843778545326	39.7381286083885	39.70084639608205	39.69966977192895	39.69959898426506	39.68383737986164	39.67154574620932	39.663306018704475	39.65887489913301	39.63824659217112
PDAC201T_F8-9kf_R2	31.414649569288912	31.54626432000784	35.449897135680686	36.10719202230845	36.28912248528452	39.76602547663947	39.76839309961852	39.74633970235568	39.79183124255671	39.80407737812568	39.8589053769137	39.88845858964367	39.789332553829425	39.83910349059472	39.85753846567637	39.757951484914564	39.77367513323317	39.70461159047677	39.73925791048163	39.69727670013331	39.636433458083204	39.586384524120085	39.58972222761454	39.685234459093145	39.62166587750726	39.62334547045011	39.55796608541309	39.64873544207902	39.55475427973313	39.66145741840459	39.677712379530504	39.65586603256554	39.63642125481108	39.67583873574217	39.6490310855268	39.571861602502715	39.557424306454244	39.53184588619373	39.44871392494536	39.426002202408334	39.4663375778572	39.46363515383715	39.440716192814186	39.438298917138376	39.44563079647283	39.43635189448128	39.358920164152686	39.42079612439132	39.40808326794884	39.371026736558555	39.40067919677802	39.395217385658704	39.38123029336217	39.37576370516125	39.34511504971357	39.28625332664021	39.231656480698206	39.29670178849448	39.304882671039465	39.257928229212716	39.23887551957458	39.21557822816393	39.233060595268086	39.27840300366679	39.27920371492502	39.27403352292412	39.27642023975362	39.273538298796986	39.255067090275105	39.26895649849067	39.27406215646179	39.27104111557421	39.2557595499688	39.282754041979224	39.24818774532938
PDAC201Tkf_R1	31.59772364697388	31.633543968093228	35.67248587962776	36.238888972599675	36.421313337975576	39.92477255260555	40.02413673842453	40.12374262531031	40.180865549820524	40.2112020437633	40.23327155948002	40.190707343144055	40.18009078240407	40.153112914880495	40.15562465243606	40.17931015719321	40.13700263223168	40.16029203010723	40.115374991826435	40.113830227920076	40.08095072426864	40.08088676844573	40.0629965138007	40.052691848854366	40.034363494705104	40.01368048363927	40.02750865427372	40.015391037242836	40.02322966248765	39.98493293407642	39.97856240620692	39.93759648554919	39.940351272170034	39.943129680523306	39.936948105340505	39.95141000464001	39.93702327566382	39.929288248689204	39.905073996823596	39.87798462653614	39.867881737905975	39.85918845339795	39.86957275611803	39.88313088948738	39.88504034697057	39.88847866056661	39.87235050105844	39.85932388842793	39.851150338494065	39.83143303071238	39.8400900039526	39.842801675795	39.82601515665489	39.80382038294378	39.7713358851909	39.75261514350661	39.74065926511993	39.75230299363995	39.75502560473699	39.734967189822996	39.728730029111475	39.71833422253006	39.70349673980217	39.70324503108178	39.691888094530405	39.69153719852958	39.68929553352703	39.65657622996656	39.64832842013767	39.58799730866106	39.60554704901079	39.6081066863865	39.58414091086798	39.58542731781016	39.56818617030493
PDAC201Tkf_R2	31.272525486787128	31.372145559416015	34.960284704335415	35.755043058141325	36.09243700515532	39.48742619134923	39.40579639344067	39.392838860438786	39.43387127764954	39.37852783816227	39.45394926324296	39.55643019797475	39.487784984786146	39.43492659107312	39.50209782086166	39.37619683120847	39.38744328128801	39.33395095424	39.33383719304937	39.27504460657518	39.28852070259233	39.24335818037991	39.247557619083224	39.378651367048654	39.249038914139945	39.27200078367409	39.22781891976554	39.371251420029935	39.23090911099113	39.30241208800341	39.42082624472574	39.42263537865754	39.39053434765396	39.41057686183203	39.35939064258276	39.27889769436153	39.2458401913932	39.186475432498426	39.10126167364032	39.0919031907018	39.13161305908457	39.11373197929827	39.08450783111245	39.070976580079176	39.10269413727586	39.07673345810906	39.04999356524812	39.05770554921216	39.026745242509335	39.00123747671483	39.04687353455892	39.026598381251446	39.06915498245467	39.02817762851145	38.986875350475195	38.95059494547858	38.921835588578304	38.95042950160297	38.941757206348676	38.91363230504457	38.89300180945858	38.8356173732443	38.82426768483132	38.85377928839866	38.84865685184978	38.81446105238947	38.84738599276435	38.82425112774011	38.752442105671015	38.76342928835808	38.77241471448316	38.77541951600433	38.803522884620754	38.81768115961463	38.74453450666132
PDAC202T_F8-9kf_R1	31.63386954226094	31.696370916102094	35.861868915968856	36.317184760071115	36.515342836319746	40.082876834467264	40.167128745360216	40.23316526984458	40.256431070548764	40.30013037897745	40.30045338605787	40.295486653337726	40.27580214111231	40.26425712436279	40.25143116504158	40.23929467602107	40.24221096731193	40.24780247178439	40.244063913466114	40.24628184474059	40.248876459241025	40.23963041587716	40.232544974623664	40.22702032250241	40.220699924690805	40.18196095092085	40.1551652573863	40.16291029020488	40.148136617404056	40.14885009627182	40.13530466122001	40.12024159755581	40.10726377401794	40.11358136343956	40.10741939683174	40.11162720966711	40.11175270035672	40.104712404500226	40.10073283141985	40.10098615664334	40.10431960998431	40.10078982273252	40.097476112584346	40.09552994055188	40.08507310101895	40.08424373911155	40.08482279534259	40.05847099635237	40.05490326416213	40.06831284070865	40.05961696727877	40.03520093027391	40.048371075736895	40.04752173836384	40.0410793761869	40.02833935782257	40.0020270029865	39.996379541871356	39.99790584904228	39.998567953377346	39.99897067227894	39.98854702664877	39.979613728128214	39.9743693448818	39.977678113952855	39.971465870829476	39.966650453317435	39.95636458772254	39.95540014859128	39.9067653586995	39.89551526513049	39.884177309074616	39.873794205615745	39.86280803735877	39.758002195823124
PDAC202T_F8-9kf_R2	31.20840935430363	31.415255533399307	35.254476832313465	35.757806453152305	35.98647445595098	39.49574166781835	38.95605944453636	39.24535932030205	39.35366390898958	39.505581231677496	39.49563133821155	39.49962799390474	39.514452555576824	39.539105722052376	39.52084090375679	39.49252937644557	39.480782028922405	39.479864002130995	39.52514593334043	39.540460991938126	39.4923561220104	39.52949342662537	39.5150392345807	39.468842591746984	39.49483048251835	39.416985586096736	39.53029263529287	39.50937110118133	39.509318818672924	39.48072926075257	39.47142580376175	39.49405809080792	39.463152835856256	39.468482209852404	39.462018457456956	39.45429823560259	39.4585108417051	39.47258735808524	39.474263607942845	39.448396456825385	39.40618268112347	39.404964600033004	39.36414272998101	39.31994065639676	39.24974805257686	39.29821858332773	39.307106293021285	39.284791649664115	39.27719797428507	39.28795814105276	39.248955896557916	39.20849322592051	39.20719323697459	39.197193214803086	39.17465166198092	39.17909039626699	39.185118827098094	39.19341056687352	39.18059501759942	39.165788319821566	39.13072276239152	39.10848177064555	39.09253923748411	39.10519460295014	39.092133097836815	39.08362610447063	39.11773421207082	39.103291781478966	39.06986459231521	39.05377408022852	39.03786330510127	39.02872271361422	39.0235161908434	39.01669934147478	39.019020486360354
