Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75
PDAC200T_F8_9_R1	0.28066012361122633	0.0	0.0	0.1162381071563767	0.0	0.0	0.0	0.0	0.0	0.0029333566185743743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005042973512308626	0.00027241786175815085	0.0	0.0	0.0	0.0	0.0	0.0	2.7566093154098598e-05	0.0	0.0	0.0	0.000577266421344653	0.0	0.0	0.0	0.0001832334427301848	0.0	1.6215348914175647e-06	0.0	0.0	0.0	0.0009129241438680888	0.0	0.0004605159091625883	0.0	0.0	0.0	0.002558782058656917	0.004571106858906115	0.0	0.0	0.0	0.0	0.0038511453671167153	0.0004378144206827424	0.0	0.0	0.0	0.009575163533820718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0169499042199878	0.0	0.0	0.0	0.0
PDAC200T_F8_9_R2	0.15443822612839167	0.009850824465361703	0.0555764868684456	0.16971470634043656	0.09521004268447372	8.107674457087822e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0332901113208026	0.037519074317619604	0.0013410093552023259	0.00028376860599807377	0.09347986495533117	0.011503168519716202	0.00010864283772497682	0.0009777855395247913	0.05857794795245952	0.007784989013695728	0.03670019919745374	0.14322693388913063	0.01416735034631526	0.11202535950847385	3.891683739402155e-05	0.0	0.0	0.0016458579147888277	0.0008804934460397375	0.0	0.0	0.0	0.0	0.004040864949412571	0.0	0.0005951033051502461	0.0	0.0	0.0	0.0	0.0	0.0	0.002975516525751231	0.0	0.0	1.6215348914175647e-06	0.0	0.0	0.0017820668456679032	0.0	0.0	0.0	0.0	0.0	0.005808337981057716	0.0	0.0	0.0006486139565670258	0.0006534785612412785	0.0014301937742302918	0.000804281306143112	0.0002497163732783049	0.0	0.006507219519258685	0.0	0.0003032270246950845	0.0	0.008143348224699008	0.0	0.00032106390850067775	0.003937086716361846	0.005988328354005065	0.0
PDAC200T_R1	0.2850097942353272	0.0	0.0	0.11751870647145367	0.0	0.0	0.0	0.0	0.0	0.002916671235956704	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004895451513612414	0.0002714309750121735	0.0	0.0	0.0	0.0	0.0	0.0	1.8176181362422334e-05	0.0	0.0	0.0	0.0006179901663223592	0.0	0.0	0.0	0.0001732795956550929	0.0	6.058727120807444e-06	0.0	0.0	0.0	0.0009391027037251539	0.0	0.0004374400981222975	0.0	0.0	0.0	0.0025761707717673254	0.004574338976209621	0.0	0.0	0.0	0.0	0.003894549793255025	0.0005210505323894402	0.0	0.0	0.0	0.009445555581338805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016821449978209786	0.0	0.0	0.0	0.0
PDAC200T_R2	0.15619519691984007	0.009683057684474456	0.05649278341983277	0.17045622881679662	0.09729467534219842	1.3329199665776377e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.03322121254881138	0.038396577255405094	0.001286873640459501	0.00027748970213298095	0.09394177575354358	0.011832694066936938	9.209265223627315e-05	0.0010118074291748432	0.058557597622603944	0.0077382062786952675	0.03647838424895746	0.14512590247012488	0.013878120342921532	0.11035729101465928	4.604632611813658e-05	0.0	0.0	0.0016067744324381342	0.0008373160880955887	0.0	0.0	0.0	0.0	0.0038266920495019815	0.0	0.0006034492212324214	0.0	0.0	0.0	0.0	0.0	0.0	0.002846390001355337	0.0	0.0	6.058727120807444e-06	0.0	0.0	0.0017061375572193763	0.0	0.0	0.0	0.0	0.0	0.005723073638314712	0.0	0.0	0.0006652482378646573	0.0005634616222350924	0.0014395535639038486	0.0007343177270418622	0.0002811249384054654	0.0	0.0065094964185955185	0.0	0.0002593135207705586	0.0	0.008209575248694088	0.0	0.00034777093673434733	0.003961195791583907	0.0059569405051778795	0.0
PDAC201T_F8-9_R1	0.17241728998361666	0.0	0.0	0.006381345553335797	0.005419291253472081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008734440354025855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004472708587085704	3.516280335759201e-05	0.0	0.0	0.00019128565026530056	0.0	0.0	0.0	0.003046505282901772	7.032560671518402e-05	0.0	0.0	0.0021224268106642538	0.0	0.0	0.002156183101887542	0.0	0.0019564583788164195	0.0015570089326741741	0.0	0.0009001677659543556	0.0	0.0008340616956420824	4.782141256632514e-05	0.00027567637832352136	0.0	0.0	0.0	0.0	4.922792470062882e-05	0.0	2.8130242686073607e-06	0.0008129640136275272	0.0	0.00014205772556467172	9.845584940125764e-05	0.0	0.0	0.0	0.00040507549467946	0.0005274420503638802	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDAC201T_F8-9_R2	0.03032440161558735	0.0	7.595165525239875e-05	0.00016174889544492326	0.0	0.0002236354293542852	0.0	0.007893346097712254	0.0	0.009560062976862115	0.0012911781392907786	0.008738659890428766	0.0006005806813476715	0.0	0.007510774797181654	0.004330650861521032	0.007965078216561743	0.000101268873669865	0.0009747129090724505	0.005152053947954382	0.0007496709675838617	0.0005443201959755243	0.00043039271309692616	0.0016709364155527721	0.002143524492678809	0.0026625274702368673	0.0018706611386238947	0.0035261259206993264	0.008229502497810834	0.0008214030864333494	0.003147774156571637	0.004724474259126063	0.005611983415871684	0.0007327928219722175	9.845584940125762e-06	0.00022926147789149992	0.00528145306431032	0.0007820207466728463	0.0012503892873959718	0.0004683685407231256	0.0003234977908898465	0.011686709323929281	0.0017581401678796005	0.0068412750212531025	0.001258828360201794	0.008598008676998397	0.0016146759301806253	0.0064446385993794635	2.8130242686073607e-06	0.0002869284753979508	5.626048537214721e-06	0.001016908273101561	0.001990214670039708	2.8130242686073607e-06	0.009925756131781073	2.2504194148858885e-05	0.01107487654550718	7.87646795210061e-05	0.0	0.0013896339886920364	0.009619136486502871	0.0009873715182811837	0.0	0.001632960587926573	0.0005569788051842575	0.010139545976195232	0.0020169384005914778	1.8284657745947846e-05	0.0003164652302183281	0.0007398253826437359	0.0	0.0	0.00011814701928150916	0.00017862704105656743	0.005167525581431722
PDAC201T_R1	0.185790612146272	0.0	0.0	0.0	0.001365074944570552	0.0	0.0	0.0	0.0	0.0	0.0	0.003408495729047965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004254506864091434	0.0	0.0	0.0	0.0049342499147911	0.0	0.004266383155830277	0.0	0.0006008006409061795	0.008800332178482724	9.78047554963548e-06	0.0	0.009333368095937858	0.00011037965263160044	0.0026016064962030377	0.0032995132872091697	0.0015641774825452743	0.002679151695203719	0.0	0.00012505036595605366	0.001701104140240171	0.0009005023559628667	0.0008054920220521221	0.0	5.449122091939768e-05	0.003108095408594875	0.0	0.0028943221572957	0.0004582851400400625	0.0	0.0	0.0	4.8203772351774874e-05	0.0007817394385744358	0.00035768596295809754	1.3273502531648152e-05	0.0012574897135245618	0.0	0.0	0.0003793427302465761	0.0	0.0	0.0	0.0	0.0010856327860095383	0.0	0.0	0.0	0.0006531960456363696	0.0	0.0
PDAC201T_R2	0.10617404814525716	4.471074536976219e-05	0.0004191632378415206	0.0034462204204537016	0.001719267880546637	0.00035209711978687725	0.0019239592616925793	0.0005015986746170196	0.00042405347561633833	0.0004198618432379231	0.0024793505518325943	6.91619342438509e-05	0.0008599832429715198	0.0030298516041977913	0.0003842329680213939	3.4930269820126713e-06	0.00614144003977468	0.0026484130577620075	0.002371765320786604	0.0025240612972023567	0.00010409220406397761	0.004511593649967566	0.010481875367623624	0.0002934142664890644	0.0010192652733512974	0.017725714722921504	0.000976650344170743	0.009232070313459491	0.0030047018099273	0.010337962655964702	0.006587848888075899	0.006614395893139196	0.006627669395670843	7.964101518988892e-05	0.009029474748502755	0.0017290483560962724	0.002205497236442801	0.0015907244876085707	0.0031702712888747007	0.010824890617257268	0.0037277583952039233	0.0018205656630250044	0.0009368298365757986	0.009961414347303736	0.0052213767327125415	0.005176665987342779	0.0009501033391074465	0.006109304191540163	0.005214390678748516	0.0002689630776149757	0.008133164024918304	0.0030843428251171893	0.0013154739614259722	0.00047644888034652834	0.0055993222521663125	3.0040032045308973e-05	0.006237847584478228	0.0	0.01120563055829665	0.001060482991739047	0.0018764540947372073	0.018272024142908284	0.0015264527911395375	0.0	0.0010018001384412341	0.0003381250118588266	0.0	0.004074965277215983	0.00013343363071288404	0.0003297417471019962	0.002965579907728758	0.0003171668499667506	0.002232044241506097	0.004482950828715062	0.0015830398282481427
PDAC202T_F8_9_R1	0.2683306252724895	0.0	0.0	0.11708569965599205	0.0	0.0	0.0	0.0	0.0	0.0028397454229411555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005295513381561888	0.00027215985108425635	0.0	0.0	0.0	0.0	0.0	0.0	1.89878965872737e-05	0.0	0.0	0.0	0.0006055029245052835	0.0	0.0	0.0	0.00018776919958526215	0.0	1.4768364012323988e-05	0.0	0.0	0.0	0.0009388459979263108	0.0	0.000497904843844066	0.0	0.0	0.0	0.0025760246370067985	0.004502241257471342	0.0	0.0	0.0	0.0	0.0038819699689537344	0.0005021243764190157	0.0	0.0	0.0	0.0094981678262118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017129192488008354	0.0	0.0	0.0	0.0
PDAC202T_F8_9_R2	0.14370673067134979	0.009901133187119496	0.05664511505241239	0.1694648672751303	0.09709144454959284	1.4768364012323988e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.03370984574127324	0.038490576148691266	0.0013354820599715837	0.0002890379813840552	0.09409135688880362	0.011964484616269906	0.00010970784694869249	0.0010380050134376289	0.05955026323026528	0.00798124586551738	0.03710024016524534	0.14327000904984247	0.014059482539732437	0.1098660794202531	3.586602688707254e-05	0.0	0.0	0.0015295805584192702	0.0009367362316388358	0.0	0.0	0.0	0.0	0.003740615627692919	0.0	0.0005886247942054847	0.0	0.0	0.0	0.0	0.0	0.0	0.00277645243431691	0.0	0.0	1.4768364012323988e-05	0.0	0.0	0.0016266298076431135	0.0	0.0	0.0	0.0	0.0	0.005571892765221094	0.0	0.0	0.0006835642771418532	0.0006181615222301327	0.0014072141137457287	0.0007953818903780205	0.0002974770465339546	0.0	0.006588800115783974	0.0	0.00029114774767153006	0.0	0.008417967487024672	0.0	0.00037342863288304944	0.003991677815902426	0.006179505456013851	0.0
